stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
2295,U02119,DB Gupta Market,28.651733,77.1946,2295
2296,U02096,Thana DB Gupta Road,28.6526,77.1928,2296
2297,U02073,Prahlad Market,28.6538,77.1907,2297
2298,U02027,Khalsa College,28.6552,77.1881,2298
2299,U99845,Kikar Wala Chowk,28.652183,77.18505,2299
2300,DC3913,Prasad Nagar,28.649253,77.183031,2300
2301,U01907,Radha Swami Satsang,28.64465,77.181033,2301
2302,U01376,F Block Kirti Nagar,28.651466,77.140817,2302
2303,U01410,PS Kirti Nagar,28.646473,77.14089,2303
2304,U01333,Wood Market (Mansarovar Garden),28.638199,77.132423,2304
2305,U01162,Metal Forging,28.6298,77.1233,2305
2306,U01119,DDA Flats Hari Nagar,28.6308,77.1193,2306
2307,U01083,Swarg Ashram,28.6308,77.1149,2307
2308,U01066,Beriwala Bagh,28.631183,77.112167,2308
2309,U01057,DDU Hospital,28.6282,77.111,2309
2310,U01047,Hari Nagar Shaheed Pawan Sahni Chowk,28.624804,77.110518,2310
2311,U00853,Janak Puri B-1 Terminal,28.629783,77.091517,2311
2312,U00864,Janakpuri B-2,28.6263,77.0921,2312
2313,U00875,Janak Puri B-3,28.622917,77.09275,2313
2314,DC4064,C2B Janak Puri,28.621145,77.088962,2314
2315,DC4258,C6 B Janakpuri,28.613283,77.098533,2315
2316,U01213,Kibri Place,28.6044,77.1273,2316
2317,DC4242,PS Chankya Puri,28.603733,77.1965,2317
2318,DC4243,Teen Murti,28.606083,77.198917,2318
2319,DC4244,South Enclave,28.610117,77.19915,2319
2320,DC4245,Tyag Raj Marg,28.6091,77.202983,2320
2321,DC4246,Sena Bhawan,28.6082,77.206667,2321
2322,U02422,Sunheri Masjid/G Block,28.6096,77.2097,2322
2323,U02465,Udyog Bhawan,28.61275,77.211917,2323
2324,U02466,Rail Bhawan Metro Station / Krishi Bhawan,28.61495,77.212067,2324
2325,DC5360,Mukhmel Pur Village,28.792499,77.15933,2325
2326,DC5358,Zind Pur Village,28.792969,77.152006,2326
2327,DC5364,Holambi Kalan Crossing,28.809371,77.106979,2327
2328,DC5363,Holambi Kalan Fatak,28.80929,77.098885,2328
2329,DC5102,Holambi Kalan JJ Colony,28.809618,77.088088,2329
2330,DC5261,Sannoth Village,28.81548,77.07094,2330
2331,DC4112,Jheel Terminal,28.658667,77.272233,2331
2332,DC4113,Geeta Colony,28.655133,77.2736,2332
2333,DC4261,Ramleela Ground Geeta Colony,28.654567,77.274817,2333
2334,DC4262,Pandit Park Geeta Colony,28.654966,77.276723,2334
2335,DC4263,Shivpuri Colony,28.651867,77.2781,2335
2336,DC4264,Rashid Market,28.649633,77.278883,2336
2337,DC4265,Khureji Khas,28.64655,77.279117,2337
2338,DC4266,East Guru Angad Nagar,28.641215,77.28284,2338
2339,DC4267,Radhu Palace,28.636683,77.285593,2339
2340,U02743,Modern School,28.627831,77.227939,2340
2341,U02688,Barakhamba Metro Station,28.6294,77.2253,2341
2342,U02659,Statesman House,28.6303,77.2239,2342
2343,U00729,District Centre Outer Ring Road,28.6327,77.0811,2343
2344,U00717,Kangra Niketan,28.6352,77.0805,2344
2345,U00734,Krishna Park,28.6392,77.0817,2345
2346,U00754,Manohar Nagar,28.6427,77.083,2346
2347,U99606,Meera Bagh,28.658887,77.090929,2347
2348,U00858,Sunder Vihar,28.6635,77.0918,2348
2349,U00865,Sunder Apartment,28.6661,77.0923,2349
2350,U00962,Mangol Puri B Block / Vidya Vihar,28.69002,77.09644,2350
2351,U00991,West Enclave,28.6936,77.1023,2351
2352,DC0034,Power House Rohini Sec 24,28.727167,77.080283,2352
2353,U00799,Hanuman Mandir Rohini Sec 24,28.722667,77.08745,2353
2354,DC3854,Prehlad Vihar (Deep Vihar),28.7348,77.0872,2354
2355,DC3856,Krishna Colony,28.743833,77.08545,2355
2356,U00758,Prehladpur Crossing,28.749247,77.084662,2356
2357,U00746,Prehladpur Village,28.751082,77.080931,2357
2358,U00671,Prehladpur School,28.75257,77.075612,2358
2359,U00643JC,Jain Colony,28.75375,77.0728,2359
2360,U00575,Barwala School,28.759052,77.062701,2360
2361,U00557,Barwala Village,28.760283,77.060436,2361
2362,U00499,Sultan Pur Crossing / Poothkhurd,28.767917,77.049267,2362
2363,U00485,Poothkhurd Village,28.772317,77.0489,2363
2364,U00476,Maharishi Valmiki Hospital,28.775183,77.047367,2364
2365,U00461,Dhakewala Bawana,28.786105,77.041019,2365
2366,DC3830,Aditi College Bawana,28.794621,77.036256,2366
2367,U00427,Bawana School,28.796201,77.035577,2367
2368,U00348,Dariyapur Gaon,28.812601,77.009095,2368
2369,U00315,Harewali Xing,28.818533,77.002817,2369
2370,U00315H,Harewali Gaon,28.831167,77.007417,2370
2371,DC3648,ARSD College / Dhaula Kuan,28.590667,77.1683,2371
2372,U01752,Dhaula Kuan ARSD College,28.591017,77.168483,2372
2373,U01722A,Shanti Niketan / RK Puram Sec 9,28.57478249,77.16876999,2373
2374,U01749,RK Puram Sec-9,28.5713,77.1707,2374
2375,U01877,R K Puram Sec-4,28.563067,77.18,2375
2376,U01923,R K Puram Sec-3,28.55877,77.18227,2376
2377,U01964,RK Puram Sec-3,28.55678,77.18485,2377
2378,U02019,R K Puram Sec-2,28.561567,77.188233,2378
2379,U02035,Mohammadpur Village,28.564883,77.188917,2379
2380,U02084,Safdarjung Enclave,28.566217,77.1916,2380
2381,U02116,Green Field School,28.56604,77.19428,2381
2382,DC3670,Kamal Cinema,28.56527,77.198962,2382
2383,U02239,Raj Nagar,28.5701,77.2011,2383
2385,U03764,Mayur Vihar Phase III Crossing,28.60234849,77.32566419,2385
2386,U03828,Mayur Vihar Phase III Crossing,28.615983,77.34145,2386
2387,DC3941,Mayur Vihar Phase III Terminal / Paper Market,28.618229,77.341004,2387
2388,U03538,Jaitpur Crossing,28.496767,77.302417,2388
2389,U99867,E.S.I. Hospital,28.5159,77.2805,2389
2390,DC0140,Crown Plaza,28.52945,77.271033,2390
2391,U02469,Tughlaq Crescent,28.5942,77.212,2391
2392,U02455,PS Tughlaq Road,28.599883,77.2112,2392
2393,U02430,Krishan Menon Marg,28.6069,77.2098,2393
2394,U02447,Aakashwani Bhawan,28.620532,77.210575,2394
2395,U02503,PS Parliament / Jantar Mantar,28.625216,77.21398,2395
2396,DC4602,NCERT,28.538017,77.19275,2396
2397,DC4601,Qutub Hotel,28.539133,77.189533,2397
2398,DC4600,Katwaria Sarai,28.540444,77.184993,2398
2399,DC4599,Sanskrit Vidyapeeth,28.542017,77.182467,2399
2400,DC4598,FAI,28.543617,77.179833,2400
2401,DC4597,School Of Physical Science,28.546433,77.17925,2401
2402,DC4596,Ber Sarai,28.549533,77.180433,2402
2403,U01899,ISTM,28.552283,77.181167,2403
2404,U01850,Munirka Family Planning,28.553767,77.178867,2404
2405,U01791,Munirka DDA Flats,28.555433,77.17635,2405
2406,DC4595,Munirka Family Planning,28.556883,77.174217,2406
2407,U01768,Vasant Vihar Depot,28.558333,77.17215,2407
2408,DC4110,Vasant Vihar,28.562767,77.167967,2408
2409,U01649,Swami Malai Mandir,28.567817,77.16495,2409
2410,U01587,Vasant Village / Shani Mandir,28.5755,77.158967,2410
2411,U01509,Arjun Path / Subroto Park,28.57409,77.151885,2411
2412,U01461,Arjun Path,28.574933,77.147383,2412
2413,U01758,APS Colony,28.5744,77.142067,2413
2414,DC3971,Palam Vihar Crossing,28.532531,77.052948,2414
2415,DC4431,Jhul-Jhuli Check Post / Ghumanhera Crossing,28.535372,76.909686,2415
2416,U03522,Badarpur Village,28.502067,77.300033,2416
2417,U03511,Power House,28.5073,77.3,2417
2418,DC0099,Onida Factory,28.513,77.2976,2418
2419,U03488,Ali Village,28.5153,77.2967,2419
2420,U03471,Maruti Factory,28.5187,77.2952,2420
2421,U02707,PT College Kotla,28.5699,77.2263,2421
2422,U02755,Defence Colony,28.574267,77.228733,2422
2423,U02768,Sewa Nagar Flyover,28.578783,77.2293,2423
2424,U02780,J L Nehru Stadium,28.583833,77.2299,2424
2425,U02741,Central School Lodhi Colony,28.5848,77.22815,2425
2426,U02671,Lodhi Colony,28.5846,77.2246,2426
2427,DC5391,Madi Pur JJ Colony,28.672219,77.117956,2427
2428,DC3658,Daya Basti Flyover,28.6665,77.170033,2428
2429,U01937,Sarai Rohilla,28.662572,77.182259,2429
2430,U02021,Dev Nagar,28.6564,77.1881,2430
2431,U02025,Dev Nagar / Khalsa College,28.6553,77.1883,2431
2432,U02065,Prahlad Market,28.6539,77.1909,2432
2433,U02097,Thana DB Gupta Road,28.6527,77.1932,2433
2434,U02117,DB Gupta Market,28.651809,77.19481,2434
2435,U02190,Faiz Road,28.6494,77.1987,2435
2436,DC5109,Delhi Sectt,28.6311,77.25207,2436
2437,DC5227,Tajpur Kalan Village,28.837612,77.171881,2437
2438,DC5229,Bakhtawarpur Primary School,28.825993,77.173699,2438
2439,U00546,Rajiv Nagar,28.724767,77.058683,2439
2440,DC5231,Rani Khera Depot 2,28.699368,77.033283,2440
2441,U00431,Rama Park,28.6198,77.0372,2441
2443,U00182,Ghuman HeraXing,28.6109,76.975,2443
2444,U00054,Rawta Xing,28.5999,76.9158,2444
2445,DC5398,Yamuna Vihar Cluster Depot,28.698623,77.271989,2445
2446,DC4341,St Marry School,28.59663333,77.14535,2446
2447,U02937,Delhi Gate,28.63735,77.241217,2447
2448,U99729,Shaheed Park (Bhagat Singh Terminal),28.6351,77.241217,2448
2449,U02944,ITO,28.6291,77.241517,2449
2450,DC5141,Windsor Place,28.618044,77.2189,2450
2451,U02506,Krishi Bhawan / Rail Bhawan Metro Station,28.614867,77.212383,2451
2452,DC4254,Sena Bhawan,28.60815,77.206667,2452
2453,DC4253,Tyag Raj Marg,28.608983,77.203067,2453
2454,DC4252,South Enclave,28.610317,77.199317,2454
2455,DC4251,Teen Murti,28.605717,77.199067,2455
2456,DC4250,PS Chankya Puri,28.603617,77.1966,2456
2457,DC4249,China - Norve Embasy,28.600733,77.192517,2457
2458,DC4248,British High Comission,28.598533,77.191383,2458
2459,DC4247,Sikkim House,28.59955,77.184967,2459
2460,U04004A,Lajwanti Garden (Carriappa Marg),28.612962,77.109517,2460
2462,U00488,Kiran Garden,28.620524,77.048462,2462
2463,DC3916,Maya Enclave,28.61676667,77.11008333,2463
2464,U01292,Naraina Vihar,28.624483,77.135217,2464
2465,U99942A,Gairison Eng.,28.6054,77.147567,2465
2466,U01990,Hyatt Hotel,28.5702,77.1857,2466
2467,U03031,Lajpat Nagar 1 Ring Road,28.5655,77.24548,2467
2468,U03054,Rojdoot Hotel,28.5827,77.2525,2468
2469,U03066,Nizamuddin Railway Station,28.5863252,77.2530455,2469
2470,DC3810,Rajghat Cluster Depot,28.643983,77.2526,2470
2471,U02990,Shanti Vana,28.6497,77.2458,2471
2472,U03013,Raj Ghat,28.6417,77.2471,2472
2473,DC4986,Palla Village,28.841833,77.185002,2473
2474,DC4984,Palla Crossing,28.843337,77.180862,2474
2475,U03289,Tuglaqabad MB Road,28.505533,77.276483,2475
2476,U03235,Kaya Maya Hospital,28.507933,77.26915,2476
2477,U03175,Tughalqabad Village,28.509067,77.265117,2477
2478,U03124,Air Force Station,28.5114,77.256483,2478
2479,U03083,Air Force Station,28.511533,77.254417,2479
2480,U02960,Batra Hospital (Satya Narayan Mandir),28.5121,77.2435,2480
2481,U02882,Vayu Sena Bad (Tigri),28.5129,77.2385,2481
2482,U02821,Khanpur Extension / Devli Crossing,28.513663,77.234905,2482
2483,U02746,Ambedkar Nagar Depot,28.5151,77.2286,2483
2484,U02652,Ambedkar Nagar Terminal / DIPSAR,28.516101,77.223607,2484
2485,U02614,Asian Market,28.5166,77.2214,2485
2486,U02540,Saket Crossing,28.5176,77.216583,2486
2487,U02407,Maidan Garhi Crossing (SDM Court),28.519067,77.2088,2487
2488,U02297,Saket Metro Sation,28.520338,77.202869,2488
2489,U02227,Saidul-A-Jab,28.521142,77.199972,2489
2490,U02171,Dhaula Peer,28.521941,77.197872,2490
2491,U02093,Dhaula Peer / Lado Sarai,28.522495,77.193066,2491
2492,U02051,Ahinsa Sthal,28.521483,77.189733,2492
2493,DC3784,Qutub Minar Metro Sation,28.511733,77.1844,2493
2494,U01857,Andheria Bagh More,28.509217,77.178967,2494
2495,U01828,Andheria Bagh More / Chhatarpur Metro Station,28.508222,77.174328,2495
2496,U01739,Vasant Kunj Sec-A Pkt-BC,28.5104,77.169617,2496
2497,U01683,Vasant Kunj Sec-A ILBS,28.511667,77.16655,2497
2498,U01661,Kishan Garh,28.514366,77.164155,2498
2499,U01603,Vasant Kunj Sec-D/3-4,28.5172,77.16075,2499
2500,U01565,Vasant Kunj sec-B1,28.522167,77.1576,2500
2501,U01536,Masood Pur Village,28.525433,77.154483,2501
2502,U01506,Masood Pur Dairy,28.5286,77.148667,2502
2503,U01449,Kathuria Public School (Sai Darbar Mandir),28.5309,77.146333,2503
2504,U01395,ISIC Hospital (Verma farm),28.53398,77.142404,2504
2505,U01365,Vasant Kunj Sec-C-8,28.536717,77.139933,2505
2506,U01332,Rang Puri Pahari,28.5379,77.136486,2506
2507,DC3785,Mahipal Pur Village,28.5417,77.12935,2507
2508,U01236,Mahipal Pur Village,28.54567,77.126718,2508
2511,U00923,Sant Pura Tilak Nagar,28.638917,77.100467,2511
2512,U01007,Meenakshi Garden,28.64025,77.103933,2512
2513,U01037,Subhash Nagar Crossing / Mukherji Park,28.642283,77.10905,2513
2514,U03942,Tagore Garden,28.645765,77.115832,2514
2515,U01143,Rajouri Garden,28.648433,77.120783,2515
2516,U01206,Raja Garden,28.6513,77.1266,2516
2517,U01228,Bali Nagar,28.6523,77.129183,2517
2518,U01269,Basai Darapur / Ramesh Nagar,28.653,77.1323,2518
2519,U01335,Kirti Nagar,28.654783,77.136667,2519
2520,U01389,Moti Nagar Market,28.657233,77.14125,2520
2521,U01425,Moti Nagar,28.658867,77.144183,2521
2522,U01476,ESI Dispensary,28.660389,77.14749,2522
2523,DC5407,Bhalaswa JJ Colony,28.75004,77.17158,2523
2524,DC5405,Gujjar Chowk Bhalaswa,28.741211,77.166102,2524
2525,DC4209,Wazir Pur Industrial Area/ Ashok Vihar Crossing,28.701876,77.16732,2525
2526,DC4207,Ashok Vihar B Block,28.696159,77.170682,2526
2527,DC4163,Deep Market Ashok Vihar,28.693867,77.173,2527
2528,DC3808,KD Block Ashok Vihar,28.6904,77.1762,2528
2529,U01798,Ashok Vihar Water Tank,28.687017,77.173667,2529
2530,DC4164,IA Block Ashok Vihar,28.685883,77.17055,2530
2531,U01728,Ashok Vihar I Block,28.6853,77.169,2531
2532,U01753,Wazir Pur JJ Colony,28.6821,77.170133,2532
2533,U01772,Nimri Colony,28.68105,77.17585,2533
2534,U01893,Bharat Nagar,28.6806,77.1805,2534
2535,U01965BN,Bharat Nagar Crossing / Sri Nagar Colony,28.680968,77.184619,2535
2536,DC5315,Sindhora Kalan,28.678333,77.187967,2536
2537,DC5316,Shakti Nagar,28.680378,77.199543,2537
2538,U00669,Sultanpuri C Block,28.70095,77.0754,2538
2539,U00670,Sultanpuri D Block,28.6996,77.0753,2539
2540,U00655,Jalebi Chowk Sultan Puri AB Block,28.6955,77.0738,2540
2541,DC3672,Sultan Puri AB Block Extension,28.69306,77.0775,2541
2542,U00744,S Block Mangol Puri,28.69252,77.082318,2542
2543,U00748,T Block Magol Puri,28.689348,77.082071,2543
2544,U00850,Q-Block Mangolpuri,28.688,77.0906,2544
2545,U00910,B Block Mangol Puri,28.689117,77.09555,2545
2546,DC4631,St Marry School,28.573585,77.048615,2546
2547,U03620,Nand Nagari Terminal,28.691652,77.310555,2547
2548,U03649,Nand Nagari E-Block,28.693817,77.3139,2548
2550,U03413,B R Ambedkar College (Loni Road Xing),28.7013,77.2884,2550
2552,U03130,Khajuri,28.704617,77.254433,2552
2553,DC4795,Rajeev Nagar (Signature Bridge),28.704928,77.249597,2553
2554,DC4796,Gurudwara Nanak Sar Crossing (Signature Bridge),28.704845,77.247029,2554
2555,U02701,Nehru Vihar Xing,28.708883,77.225983,2555
2556,DC0050,Police Station Timarpur,28.70745,77.22441667,2556
2557,U02635,Balak Ram Hospital,28.7049,77.2231,2557
2558,U02610,Timarpur,28.70061667,77.2212,2558
2559,U02601,Banarsi Daas Estate Timarpur,28.697306,77.220577,2559
2560,U02593,Mall Road,28.693917,77.219883,2560
2561,DC3656,Exchange Store / Civil Lines Metro Station,28.676617,77.225033,2561
2563,U01693,Bhalaswa Crossing,28.737565,77.168286,2563
2564,DC3773,Jag Jivan Ram Hospital,28.7355,77.173983,2564
2565,U01840,Jahangir Puri Outer Ring Road,28.7346,77.176533,2565
2566,U01941,Mukund Pur Chowk,28.7324,77.183583,2566
2567,U02181,Burari Crossing,28.728567,77.199267,2567
2568,U02338,CV Raman ITI,28.726683,77.2048,2568
2569,U02538,Gandhi Vihar,28.7223,77.2165,2569
2570,U02643,Gopal Pur / Jagat Pur Crossing,28.71935,77.22378,2570
2573,DC4057,Gokul Puri,28.702083,77.2828,2573
2574,DC4051,C4 Yamuna Vihar Crossing,28.70065,77.283667,2574
2575,DC4052,Krishna Marg Kardam Puri,28.696783,77.28195,2575
2576,DC4058,Babarpur Ext / Maujpur Metro Station,28.691973,77.279653,2576
2577,DC3981,Babar Pur Ext,28.690796,77.279771,2577
2578,DC4259,Mandi House,28.624991,77.230118,2578
2579,U02280,GTB Nagar,28.698314,77.20569,2579
2580,DC5306,STA Burari,28.729995,77.198834,2580
2581,DC5311,Hardev Nagar / Jharoda Crossing (Burari),28.729,77.202337,2581
2582,DC5308,Check Post (Burari),28.724736,77.214525,2582
2583,DC5302,Jharoda Village (Burari),28.730723,77.210417,2583
2584,U02800,Old Delhi Railway Station,28.658517,77.23155,2584
2586,U02928PM,Supreme Court / Pragati Maidan Metro Station,28.623883,77.240933,2586
2587,U02915,Pragati Maidan Gate 5,28.617767,77.240467,2587
2588,U0290R,ITPO Gate No. 3,28.615417,77.240367,2588
2589,NS0271,National Stadium,28.6105,77.2402,2589
2590,U99853A,Shaheen Bagh Thokar No 5,28.552517,77.29995,2590
2591,DC105,Shaheen Bagh Thokar No 8 (A F Enclave ),28.54925,77.303983,2591
2592,U99854,Okhla Extension (Abul Fazl Encalve),28.54651,77.307126,2592
2593,DC4958,Rani Khera Depot 3,28.697747,77.033736,2593
2594,DC4816,Akbar Pur Majra,28.834583,77.182433,2594
2595,DC4817,Jhingola Crossing,28.831174,77.188096,2595
2596,DC4818,Jhingola Village,28.83102,77.199746,2596
2597,DC5218,Jonti Border,28.757118,76.945694,2597
2598,DC5214,Jonti Village,28.749261,76.968765,2598
2599,DC5220,Jonti Crossing,28.745907,76.978056,2599
2600,DC4694,Vriddha Ashram,28.744583,76.98095,2600
2601,DC4695,Sant Vivekanand School,28.7423,76.986717,2601
2602,DC4696,Rajendra Lakra Public School,28.740383,76.994583,2602
2603,DC4697,Ladpur Village,28.739603,76.997508,2603
2604,DC4699,Nirmal Hospital,28.73865,77.004467,2604
2605,U01276,Madhuban Chowk Pitampura Metro Stn,28.70285,77.13305,2605
2606,U01291,Pitampura JD Block,28.70185,77.13455,2606
2607,DC3750,Vaishali Enclave / Kapil Vihar,28.699828,77.137505,2607
2608,U01393,Kohat Enclave Metro Station,28.69741667,77.1421,2608
2609,U01441,Pitampura ND Block,28.69591667,77.14585,2609
2610,U99775A,Kewal Park,28.709765,77.175333,2610
2611,DC3688,Shaheen Bagh Thokar No. 8 (AF Enclave),28.549117,77.303983,2611
2612,DC3687,Shaheen Bagh Thokar No. 7,28.550612,77.301945,2612
2613,DC3686,Shaheen Bagh Thokar No. 6,28.55137,77.300588,2613
2614,DC3685,Shaheen Bagh Thokar No. 5,28.552475,77.299857,2614
2615,U03208,Taimur Nagar,28.5708,77.2667,2615
2616,DC4478,Bharthal Village (Shyam Mandir),28.543017,77.043635,2616
2617,DC4479,Bharthal Chowk (Bharthal Road),28.554047,77.050225,2617
2618,DC4481,Keshav Kunj / Pochan Pur Crossing,28.557084,77.053209,2618
2619,DC4182,Dwarka Sec-21 Metro Station (Road Crossing),28.554282,77.057417,2619
2620,DC4185,Dwarka Sec-21 Metro Station,28.55161,77.05675,2620
2621,U00527SMPX,Bharthal Under Pass,28.54763333,77.05735,2621
2622,U00527BPC,Dwarka Road,28.544483,77.064933,2622
2623,NS0199,Puspanjali G Block,28.54181,77.07695,2623
2625,U01670,R K Puram Sec-8,28.5697,77.1656,2625
2626,DC4107,RK Khanna Tennis Stadium,28.558217,77.186983,2626
2627,U02041,Bhikaji Cama Place,28.568,77.1893,2627
2628,U02081,Africa Avenue,28.56965,77.19145,2628
2629,DC3762,Ashram Ring Road,28.574933,77.261667,2629
2630,U99785,Mundka Railway Station,28.69084,77.02787,2630
2631,DC4904,Friends Enclave Mundka,28.68662,77.02614,2631
2632,DC4905,Mundka School (Rani Khera Road),28.68304,77.02794,2632
2633,U01169,Rajouri Garden,28.647847,77.120113,2633
2634,U00778,Dabri Crossing,28.61195,77.086033,2634
2635,U00724,New Dwarka Road Seetapuri,28.6093,77.0808,2635
2636,U00696,Dwarka Puri,28.607483,77.078267,2636
2637,U00672,Vijay Enclave (New Dwarka Road),28.6062,77.0755,2637
2638,U00634,Mahaveer Enclave Part IIandIII,28.603367,77.070983,2638
2639,U00636,SFS Flat Sec-2 Power House,28.600333,77.071483,2639
2640,U00644,Dwarka Sec-1 Mahalaxmi Apartment,28.5964,77.0722,2640
2641,DC4193,Dwarka Sec-6 Telephone Exchange,28.593125,77.071251,2641
2642,DC4194,Dwarka Sec-6/7,28.59012,77.068955,2642
2643,DC4195,Princess Park/ Airforce Noval Office Enclave,28.587302,77.066549,2643
2644,DC4196,President Cabinet Apartments,28.582817,77.062683,2644
2646,U03091,Indraprastha Park,28.5998,77.2549,2646
2647,U03073,Nizamuddin Road Bridge,28.603867,77.253667,2647
2648,U03051,Railway Road Bridge,28.609851,77.251781,2648
2649,U03042,Pragati Power Station,28.6151,77.2502,2649
2650,DC5139,Ramzan Pur Village,28.80729,77.1844,2650
2651,DC4919,Hari Nagar Depot,28.624702,77.100902,2651
2652,DC4063,Virender Nagar/ Dilli Haat,28.623584,77.09761,2652
2653,DC4920,Bharti College,28.622103,77.093617,2653
2654,DC4062,C2D Janakpuri,28.614332,77.08708,2654
2656,DC4921,Munirka Flats (Dwarka),28.58374,77.06733,2656
2657,DC4922,Royal Residency (Dwarka),28.58162,77.07058,2657
2658,DC5029,Dwarka Sec 8 DTC Depot,28.577065,77.070055,2658
2659,DC5031,Dwarka Sec 9 Metro Station,28.572174,77.065906,2659
2660,DC4175,Dwarka Sec 22-23 / ClassicApartments,28.561268,77.056547,2660
2661,DC4891,Dwarka Sec 22 Cluster Depot,28.554089,77.051937,2661
2662,DC3578,Shastri Park Pusta Road,28.674017,77.256133,2662
2663,DC3579,Zero Pusta,28.677817,77.25655,2663
2664,DC3580,New Usman Pur Pusta No-1,28.679967,77.256017,2664
2665,DC3581,Pusta No-2,28.68365,77.255017,2665
2666,DC3582,Jagjit Nagar,28.68625,77.25435,2666
2667,U03076,Kartar Nagar,28.68945,77.25395,2667
2668,U03088,Gamri Ext / Pusta 5,28.695467,77.254783,2668
2669,U03103,Garhi Maidu,28.6999,77.2554,2669
2670,DC4879,Khajuri Pusta,28.703395,77.255824,2670
2671,DC4880,Nanaksar Gurudwara Crossing,28.706117,77.24745,2671
2673,U02891,Gupta Market,28.565133,77.2397,2673
2674,U03205,Ishwar Nagar,28.5617,77.2664,2674
2675,U03237,Kalka Ji Crossing,28.5573,77.269767,2675
2676,U03251,Sukhdev Vihar Depot,28.55465,77.2717,2676
2677,U03274,CRRI,28.550467,77.27485,2677
2678,U03290,Okhla Tank,28.548383,77.276583,2678
2679,U03326,Harkesh Nagar,28.543933,77.279483,2679
2680,U03352,Apollo Hospital,28.539567,77.282917,2680
2681,U03399,Sarita Vihar,28.53225,77.287133,2681
2682,DC0115,Madanpur Khadar Crossing,28.529333,77.288417,2682
2683,DC0116,Haldiram,28.519333,77.29515,2683
2684,DC0117,Ali Village,28.516117,77.296567,2684
2685,DC0118,Onida Factory,28.513267,77.297717,2685
2686,DC0119,Power House,28.50715,77.300283,2686
2687,U03527,Badarpur Village,28.502033,77.300367,2687
2688,DC3982,Shiv Mandir,28.689933,77.28395,2688
2689,DC3983,Chhajjupur,28.689543,77.287017,2689
2690,DC3984,Jyoti Nagar / Durga Puri,28.689423,77.291367,2690
2691,DC4884,Jyoti Nagar,28.6915,77.291818,2691
2692,DC4886,PS Jyoti Nagar / LIG Flats Loni Road,28.696213,77.291601,2692
2693,DC4888,MIG Flats Loni Road,28.69923,77.291558,2693
2694,U03795,Dilshad Garden Depot Cluster,28.685638,77.331332,2694
2695,DC5046,Katewara School,28.805994,76.966346,2695
2696,DC4139,Rohini Sec 16 (Maharaja Aggarsen Dharam Sthal),28.742233,77.12065,2696
2697,DC4623,Rohini Sec 17A and 16,28.73845,77.117267,2697
2698,DC4624,Rohini Sec-11 (Aggarwal Sabha),28.734383,77.115333,2698
2699,DC4625,Rohini Depot-II,28.7299,77.121817,2699
2700,DC4626,ESI Hospital,28.726767,77.126317,2700
2701,DC4627,Dena Apartment,28.724767,77.12925,2701
2702,DC5053,Ayodhya Apartments,28.721569,77.127575,2702
2703,DC5054,DC Chowk Rohini,28.719817,77.126022,2703
2704,DC5055,Pratibha School Rohini Sec 9,28.715435,77.122137,2704
2705,DC5056,Rohini Sec 9 A Block,28.712823,77.119753,2705
2706,U01557,Ashok Park,28.6714,77.157083,2706
2707,U02261,Guru Govind Singh Crossing (Faiz Road),28.653016,77.202409,2707
2708,U02220A,Faiz Road,28.6492,77.1998,2708
2709,U02324,Rani Jhansi Road Jhande Walan,28.6456,77.205,2709
2710,DC4122,Laxmi Narayan Temple,28.632285,77.199257,2710
2711,DC4123,Kali Bari Marg,28.630641,77.198066,2711
2713,DC4956,Qutub Garh Enclave,28.797661,76.960729,2713
2714,DC4690,Tatesar Gurukul,28.758517,76.967733,2714
2716,U02844,Bapa Nagar,28.6057,77.2351,2716
2717,U02823,Jaipur House,28.6089,77.2333,2717
2718,U99725,AkbarRoad,28.61055,77.226083,2718
2719,U02618,Vigyan Bhawan,28.610033,77.221967,2719
2720,U02548,Nirman Bhawan,28.610193,77.217169,2720
2721,DC3722,Udyog Bhawan,28.610467,77.21315,2721
2722,U02333,Gole Market,28.6352,77.2055,2722
2723,U02367,Rama Krishna Ashram Marg,28.6374,77.2071,2723
2724,U02405,Chitra Gupta Road,28.64137,77.208522,2724
2725,DC4167,CGHS Dispensary,28.645083,77.209483,2725
2726,U01934,Anand Parvat Terminal,28.657113,77.1846,2726
2727,DC3911,Sarai Rohilla Flyover,28.667017,77.181867,2727
2728,DC5314,Sindhora Kalan,28.678333,77.187659,2728
2729,U01957,Bharat Nagar Crossing,28.680844,77.184579,2729
2730,U01880,Bharat Nagar,28.6806,77.1799,2730
2731,U01830,Nimri Colony,28.68105,77.175933,2731
2732,U01751,Wazirpur JJ Colony,28.68205,77.170067,2732
2733,U01718,Ashok Vihar I Block,28.6853,77.1685,2733
2734,U01754,IA Block Ashok Vihar,28.68605,77.17043333,2734
2735,U01779,JA Block Ashok Vihar,28.686767,77.172517,2735
2736,NS0323,Ashok Vihar Water Tank,28.689033,77.175067,2736
2737,U01814,B2 Block Ashok Vihar Ph II,28.693274,77.177899,2737
2738,DC3806,Satyawati College,28.695345,77.179374,2738
2739,DC5123,Rohini Sec 18 Pocket A,28.740704,77.132838,2739
2740,U01249,Rohini DTC Depot 4,28.744717,77.1301,2740
2741,U01203,Sri Krishan Apartments,28.7437,77.1261,2741
2742,U01139X,Rohini Sec-16 Xing,28.7439,77.1208,2742
